"","Date","Open","High","Low","Close","Volume","Market.Cap"
"155","Jun 19, 2017",0.158885,0.1869,0.158556,0.179066,"23,588,300","158,726,000"
"154","Jun 20, 2017",0.179486,0.184276,0.168672,0.1738,"14,347,800","179,307,000"
"153","Jun 21, 2017",0.173315,0.182426,0.167138,0.171692,"9,024,110","173,142,000"
"152","Jun 22, 2017",0.171177,0.175297,0.165101,0.170363,"5,750,750","171,006,000"
"151","Jun 23, 2017",0.170355,0.180748,0.168049,0.176062,"6,488,460","170,184,000"
"150","Jun 24, 2017",0.17691,0.193693,0.174757,0.179186,"12,266,700","176,733,000"
"149","Jun 25, 2017",0.179295,0.220132,0.174728,0.184299,"29,516,600","179,116,000"
"148","Jun 26, 2017",0.185603,0.200747,0.151375,0.181129,"19,615,500","185,417,000"
"147","Jun 27, 2017",0.181129,0.181129,0.148365,0.166896,"12,830,300","180,948,000"
"146","Jun 28, 2017",0.167669,0.177249,0.160349,0.172712,"10,520,400","167,501,000"
"145","Jun 29, 2017",0.172574,0.173835,0.160346,0.16468,"6,627,190","172,401,000"
"144","Jun 30, 2017",0.164617,0.171617,0.161394,0.1628,"7,020,530","164,453,000"
"143","Jul 01, 2017",0.162628,0.163394,0.135427,0.138807,"6,124,410","162,465,000"
"142","Jul 02, 2017",0.138091,0.141124,0.127078,0.140904,"7,928,740","137,953,000"
"141","Jul 03, 2017",0.139744,0.144021,0.130554,0.140057,"5,727,340","139,605,000"
"140","Jul 04, 2017",0.140102,0.160995,0.140102,0.147335,"8,242,470","139,962,000"
"139","Jul 05, 2017",0.147439,0.147439,0.137578,0.140559,"4,114,300","147,291,000"
"138","Jul 06, 2017",0.140724,0.141537,0.12756,0.128393,"4,342,270","140,583,000"
"137","Jul 07, 2017",0.127834,0.128266,0.100726,0.101308,"6,957,720","127,707,000"
"136","Jul 08, 2017",0.100959,0.11804,0.089181,0.1178,"6,879,790","100,858,000"
"135","Jul 09, 2017",0.117951,0.132976,0.102974,0.102974,"8,208,790","117,833,000"
"134","Jul 10, 2017",0.103592,0.11696,0.084949,0.089619,"6,183,970","103,488,000"
