"","Date","Open","High","Low","Close","Volume","Market.Cap"
"274","Feb 20, 2017",0.11926,0.119675,0.114107,0.116643,"58,001","27,968,700"
"273","Feb 21, 2017",0.116968,0.11705,0.099425,0.100643,"147,603","27,531,700"
"272","Feb 22, 2017",0.10039,0.12249,0.095278,0.11141,"171,774","23,659,700"
"271","Feb 23, 2017",0.111226,0.130903,0.108048,0.116398,"223,438","26,255,100"
"270","Feb 24, 2017",0.116719,0.11761,0.105742,0.108383,"70,403","27,592,700"
"269","Feb 25, 2017",0.108099,0.122069,0.108099,0.115275,"83,041","25,562,000"
"268","Feb 26, 2017",0.115291,0.117557,0.108468,0.109711,"47,461","27,248,500"
"267","Feb 27, 2017",0.108872,0.114551,0.106501,0.113267,"54,646","25,710,500"
"266","Feb 28, 2017",0.113858,0.115737,0.106101,0.106568,"56,227","26,923,400"
"265","Mar 01, 2017",0.105636,0.110657,0.097098,0.097724,"100,250","24,988,200"
"264","Mar 02, 2017",0.097908,0.105983,0.091427,0.094939,"82,586","23,191,200"
"263","Mar 03, 2017",0.093624,0.096346,0.086272,0.090665,"81,996","22,201,600"
"262","Mar 04, 2017",0.092789,0.097082,0.089025,0.09534,"85,627","22,085,400"
"261","Mar 05, 2017",0.095263,0.103939,0.08798,0.099061,"141,222","22,747,100"
"260","Mar 06, 2017",0.099144,0.100026,0.095323,0.096384,"63,415","23,693,700"
"259","Mar 07, 2017",0.096629,0.097598,0.089219,0.091083,"65,633","23,098,800"
"258","Mar 08, 2017",0.091343,0.092206,0.080539,0.080591,"75,555","21,818,000"
"257","Mar 09, 2017",0.080702,0.084193,0.079385,0.081502,"38,270","19,281,500"
"256","Mar 10, 2017",0.081153,0.084491,0.069192,0.072682,"126,925","19,437,700"
"255","Mar 11, 2017",0.072658,0.076828,0.069533,0.07233,"117,421","17,491,200"
"254","Mar 12, 2017",0.072461,0.076213,0.071868,0.072172,"116,132","17,481,900"
"253","Mar 13, 2017",0.07175,0.094589,0.070811,0.086399,"312,298","17,393,000"
